"obs","censored","pp","modeled"
3.48,TRUE,0.468268118977795,0.458243491631408
3.64,TRUE,0.468268118977795,0.458243491631408
3.68,FALSE,0.939839716749084,3.68
3.69,FALSE,0.943143195542578,3.69
3.7,TRUE,0.473223337168036,0.46477381263978
3.72,FALSE,0.950671882703644,3.72
3.8,FALSE,0.954897091071215,3.8
3.8,FALSE,0.959122299438787,3.8
3.9,FALSE,0.963347507806359,3.9
3.91,FALSE,0.967572716173931,3.91
4,FALSE,0.971797924541502,4
4.3,TRUE,0.325341044303025,0.299885008336931
4.3,TRUE,0.650682088606049,0.778790101892726
4.3,FALSE,0.978463190741347,4.3
4.4,TRUE,0.49045162428681,0.488173198666174
4.5,FALSE,0.983331226911673,4.5
4.89,TRUE,0.492879602624863,0.491561199090559
5.61,TRUE,0.492879602624863,0.491561199090559
5.66,TRUE,0.492879602624863,0.491561199090559
6.19,TRUE,0.492879602624863,0.491561199090559
7.53,FALSE,0.988140266131972,7.53
7.6,TRUE,0.495260663507109,0.494906204045113
8.24,FALSE,0.993680884676145,8.24
8.44,FALSE,0.996840442338073,8.44
