"obs","censored","pp","modeled"
1.6,TRUE,0.587673229974604,0.43807335451277
1.62,TRUE,0.440754922480953,0.264713431974154
1.63,TRUE,0.440754922480953,0.264713431974154
1.7,TRUE,0.220377461240477,0.113684017479792
1.7,TRUE,0.440754922480953,0.264713431974154
1.7,TRUE,0.66113238372143,0.57023948696271
1.72,TRUE,0.440754922480953,0.264713431974154
1.8,TRUE,0.220377461240477,0.113684017479792
1.8,TRUE,0.440754922480953,0.264713431974154
1.8,TRUE,0.66113238372143,0.57023948696271
1.8,FALSE,0.884592047217018,1.8
1.81,TRUE,0.443837124736065,0.267537576339488
1.84,FALSE,0.890735195159965,1.84
1.9,TRUE,0.22344903521195,0.115290257424348
1.9,TRUE,0.4468980704239,0.270368933439794
1.9,TRUE,0.67034710563585,0.590202547885334
1.94,FALSE,0.896795456756685,1.94
2,TRUE,0.299931590888523,0.158891034421261
2,FALSE,0.902754623891444,2
2,TRUE,0.599863181777047,0.457192462336133
2.1,TRUE,0.181142895023463,0.0939725517662802
2.1,TRUE,0.362285790046927,0.200803377748725
2.1,TRUE,0.54342868507039,0.375964422871013
2.1,TRUE,0.724571580093854,0.729209368765818
2.15,TRUE,0.452857237558659,0.275958922914288
2.2,TRUE,0.452857237558659,0.275958922914288
2.3,TRUE,0.226428618779329,0.116857865785669
2.3,FALSE,0.908509890163976,2.3
2.3,TRUE,0.452857237558659,0.275958922914288
2.3,TRUE,0.679285856337988,0.610461656262315
2.55,TRUE,0.455652652605317,0.278617259648028
2.6,TRUE,0.303768435070211,0.161285489743854
2.6,FALSE,0.914050200708256,2.6
2.6,TRUE,0.607536870140423,0.469734879525884
2.65,TRUE,0.458397548102939,0.281250410024706
2.75,TRUE,0.458397548102939,0.281250410024706
2.86,FALSE,0.920411644908861,2.86
2.9,FALSE,0.924028193611843,2.9
3,TRUE,0.309214914104941,0.164722890267139
3,TRUE,0.618429828209883,0.488257702358781
3.26,TRUE,0.463822371157412,0.286522201968718
3.29,TRUE,0.309214914104941,0.164722890267139
3.29,TRUE,0.618429828209883,0.488257702358781
3.35,TRUE,0.463822371157412,0.286522201968718
3.4,FALSE,0.932230556718923,3.4
3.6,FALSE,0.936816371123022,3.6
3.79,FALSE,0.94140218552712,3.79
3.8,FALSE,0.945987999931219,3.8
3.88,FALSE,0.950573814335318,3.88
3.9,FALSE,0.955159628739417,3.9
3.93,FALSE,0.959745443143515,3.93
4.12,TRUE,0.482165628773807,0.305045200178878
4.13,FALSE,0.96780632514238,4.13
4.16,FALSE,0.971281392737146,4.16
4.21,TRUE,0.487378230165956,0.31051498756659
4.4,TRUE,0.487378230165956,0.31051498756659
4.45,FALSE,0.977335181126441,4.45
4.6,TRUE,0.489956950960485,0.313256183243575
4.64,TRUE,0.489956950960485,0.313256183243575
4.9,FALSE,0.983316380747085,4.9
4.9,FALSE,0.986718859573199,4.9
5.1,TRUE,0.495060669199657,0.318751782111634
5.8,TRUE,0.330040446133105,0.178300702366339
5.8,TRUE,0.660080892266209,0.568018107418414
6.27,TRUE,0.495060669199657,0.318751782111634
6.4,FALSE,0.992621644809413,6.4
6.8,TRUE,0.497560975609756,0.321478771666585
6.97,TRUE,0.497560975609756,0.321478771666585
7.28,TRUE,0.497560975609756,0.321478771666585
8.1,TRUE,0.331707317073171,0.179418450823406
8.1,TRUE,0.663414634146341,0.575100164031391
8.9,FALSE,0.997560975609756,8.9
