"obs","censored","pp","modeled"
2.3,TRUE,0.589618112937566,0.955465110327018
2.3,FALSE,0.794965971131508,2.3
2.4,FALSE,0.799370214738885,2.4
2.4,FALSE,0.803774458346262,2.4
2.49,FALSE,0.808178701953639,2.49
2.56,FALSE,0.812582945561015,2.56
2.6,TRUE,0.204246797292098,0.181924641886725
2.6,TRUE,0.408493594584196,0.464467402819952
2.6,TRUE,0.612740391876294,1.05000226368523
2.62,FALSE,0.820769537266394,2.62
2.63,FALSE,0.824551885364396,2.63
3,FALSE,0.828334233462397,3
3.09,TRUE,0.4160582907802,0.478903482127327
3.15,FALSE,0.834622956806063,3.15
3.2,TRUE,0.418564666025864,0.48377110454193
3.22,FALSE,0.840451273845583,3.22
3.25,FALSE,0.843773215639439,3.25
3.29,TRUE,0.423547578716648,0.493576522049837
3.35,TRUE,0.423547578716648,0.493576522049837
3.4,FALSE,0.85037847199699,3.4
3.41,FALSE,0.853661786560685,3.41
3.48,TRUE,0.42847255056219,0.503438862723685
3.64,TRUE,0.42847255056219,0.503438862723685
3.66,FALSE,0.861118535058427,3.66
3.7,FALSE,0.865291968992475,3.7
3.78,FALSE,0.869465402926522,3.78
3.8,FALSE,0.873638836860569,3.8
3.8,FALSE,0.877812270794617,3.8
4.29,FALSE,0.881985704728664,4.29
4.4,TRUE,0.443079569331356,0.533730305820467
4.42,FALSE,0.889387405105927,4.42
4.73,FALSE,0.892615671549143,4.73
4.89,TRUE,0.447921968996179,0.544129975562835
5.4,FALSE,0.89825212062137,5.4
5.61,TRUE,0.450330151625191,0.549370630687684
5.66,TRUE,0.450330151625191,0.549370630687684
6,FALSE,0.90304300246533,6
6.19,TRUE,0.452712850840139,0.5546015308347
6.2,FALSE,0.909735200498366,6.2
7.1,FALSE,0.914044699316454,7.1
7.1,FALSE,0.918354198134542,7.1
7.4,FALSE,0.92266369695263,7.4
8.08,FALSE,0.926973195770718,8.08
8.4,FALSE,0.931282694588806,8.4
8.88,FALSE,0.935592193406893,8.88
9.14,FALSE,0.939901692224981,9.14
10.4,FALSE,0.944211191043069,10.4
10.8,FALSE,0.948520689861157,10.8
11.2,TRUE,0.476415094339623,0.609237085399481
11.6,FALSE,0.957118353344768,11.6
12.2,FALSE,0.961406518010292,12.2
12.2,FALSE,0.965694682675815,12.2
13.7,FALSE,0.969982847341338,13.7
15,FALSE,0.974271012006861,15
16,FALSE,0.978559176672384,16
17,FALSE,0.982847341337907,17
19,FALSE,0.987135506003431,19
20,FALSE,0.991423670668954,20
20,FALSE,0.995711835334477,20
