,folder,report,RTN,address,date_sampled,sample_id,lab,page,error,Matrix,DF,Acronym,Compound,CAS,Result,RL,MCL,MDL,Units,Result_val,limit
6175,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain INF, 21 Mountain, Princeton, MA",2/5/2021,21B0321-01,Con-Test,5,,Drinking Water,1,HFPO-DA,Tetrafluoro-2-(heptafluoropropoxy)propanoic  acid (“GenX”),62037-80-3,ND,2.0,,,ng/L,,2.0
6176,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain INF, 21 Mountain, Princeton, MA",2/5/2021,21B0321-01,Con-Test,5,,Drinking Water,1,11Cl-PF 3OUdS,11-chloroeicosafluoro-3-oxaundecane  -1-sulfonic acid,763051-92-9,ND,2.0,,,ng/L,,2.0
6177,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain INF, 21 Mountain, Princeton, MA",2/5/2021,21B0321-01,Con-Test,5,,Drinking Water,1,9Cl-PF 3ONS,9-chlorohexadecafluoro-3-oxanone  -1-sulfonic acid,756426-58-1,ND,2.0,,,ng/L,,2.0
6178,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain INF, 21 Mountain, Princeton, MA",2/5/2021,21B0321-01,Con-Test,5,,Drinking Water,1,ADONA,"4,8-dioxa-3H-perfluorononanoic acid",919005-14-4,ND,2.0,,,ng/L,,2.0
6179,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain MID, 21 Mountain, Princeton, MA",2/5/2021,21B0321-02,Con-Test,6,,Drinking Water,1,PFBS,Perfluorobutanesulfonic acid,375-73-5,ND,2.0,,,ng/L,,2.0
6180,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain MID, 21 Mountain, Princeton, MA",2/5/2021,21B0321-02,Con-Test,6,,Drinking Water,1,PFHxA,Perfluorohexanoic acid,307-24-4,ND,2.0,,,ng/L,,2.0
6181,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain MID, 21 Mountain, Princeton, MA",2/5/2021,21B0321-02,Con-Test,6,,Drinking Water,1,PFHxS,Perfluorohexanesulfonic acid,355-46-4,ND,2.0,,,ng/L,,2.0
6182,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain MID, 21 Mountain, Princeton, MA",2/5/2021,21B0321-02,Con-Test,6,,Drinking Water,1,PFHpA,Perfluoroheptanoic acid,375-85-9,ND,2.0,,,ng/L,,2.0
6183,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain MID, 21 Mountain, Princeton, MA",2/5/2021,21B0321-02,Con-Test,6,,Drinking Water,1,PFOA,Perfluorooctanoic acid,335-67-1,ND,2.0,,,ng/L,,2.0
6184,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain MID, 21 Mountain, Princeton, MA",2/5/2021,21B0321-02,Con-Test,6,,Drinking Water,1,PFOS,Perfluorooctanesulfonic acid,1763-23-1,ND,2.0,,,ng/L,,2.0
6185,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain MID, 21 Mountain, Princeton, MA",2/5/2021,21B0321-02,Con-Test,6,,Drinking Water,1,PFNA,Perfluorononanoic acid,375-95-1,ND,2.0,,,ng/L,,2.0
6186,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain MID, 21 Mountain, Princeton, MA",2/5/2021,21B0321-02,Con-Test,6,,Drinking Water,1,PFDA,Perfluorodecanoic acid,335-76-2,ND,2.0,,,ng/L,,2.0
6187,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain MID, 21 Mountain, Princeton, MA",2/5/2021,21B0321-02,Con-Test,6,,Drinking Water,1,N-EtFOSAA,N-ethyl perfluorooctanesulfonamidoacetic  acid,2991-50-6,ND,2.0,,,ng/L,,2.0
6188,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain MID, 21 Mountain, Princeton, MA",2/5/2021,21B0321-02,Con-Test,6,,Drinking Water,1,PFUnA,Perfluoroundecanoic acid,2058-94-8,ND,2.0,,,ng/L,,2.0
6189,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain MID, 21 Mountain, Princeton, MA",2/5/2021,21B0321-02,Con-Test,6,,Drinking Water,1,N-MeFOSAA,N-methyl perfluorooctanesulfonamidoacetic  acid,2355-31-9,ND,2.0,,,ng/L,,2.0
6190,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain MID, 21 Mountain, Princeton, MA",2/5/2021,21B0321-02,Con-Test,6,,Drinking Water,1,PFDoA,Perfluorododecanoic acid,307-55-1,ND,2.0,,,ng/L,,2.0
6191,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain MID, 21 Mountain, Princeton, MA",2/5/2021,21B0321-02,Con-Test,6,,Drinking Water,1,PFTrDA,Perfluorotridecanoic acid,72629-94-8,ND,2.0,,,ng/L,,2.0
6192,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain MID, 21 Mountain, Princeton, MA",2/5/2021,21B0321-02,Con-Test,6,,Drinking Water,1,PFTA,Perfluorotetradecanoic acid,376-06-7,ND,2.0,,,ng/L,,2.0
6193,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain MID, 21 Mountain, Princeton, MA",2/5/2021,21B0321-02,Con-Test,6,,Drinking Water,1,HFPO-DA,Tetrafluoro-2-(heptafluoropropoxy)propanoic  acid (“GenX”),62037-80-3,ND,2.0,,,ng/L,,2.0
6194,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain MID, 21 Mountain, Princeton, MA",2/5/2021,21B0321-02,Con-Test,6,,Drinking Water,1,11Cl-PF 3OUdS,11-chloroeicosafluoro-3-oxaundecane  -1-sulfonic acid,763051-92-9,ND,2.0,,,ng/L,,2.0
6195,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain MID, 21 Mountain, Princeton, MA",2/5/2021,21B0321-02,Con-Test,6,,Drinking Water,1,9Cl-PF 3ONS,9-chlorohexadecafluoro-3-oxanone  -1-sulfonic acid,756426-58-1,ND,2.0,,,ng/L,,2.0
6196,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain MID, 21 Mountain, Princeton, MA",2/5/2021,21B0321-02,Con-Test,6,,Drinking Water,1,ADONA,"4,8-dioxa-3H-perfluorononanoic acid",919005-14-4,ND,2.0,,,ng/L,,2.0
6197,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain EFF, 21 Mountain, Princeton, MA",2/5/2021,21B0321-03,Con-Test,7,,Drinking Water,1,PFBS,Perfluorobutanesulfonic acid,375-73-5,ND,2.0,,,ng/L,,2.0
6198,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain EFF, 21 Mountain, Princeton, MA",2/5/2021,21B0321-03,Con-Test,7,,Drinking Water,1,PFHxA,Perfluorohexanoic acid,307-24-4,ND,2.0,,,ng/L,,2.0
6199,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain EFF, 21 Mountain, Princeton, MA",2/5/2021,21B0321-03,Con-Test,7,,Drinking Water,1,PFHxS,Perfluorohexanesulfonic acid,355-46-4,ND,2.0,,,ng/L,,2.0
6200,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain EFF, 21 Mountain, Princeton, MA",2/5/2021,21B0321-03,Con-Test,7,,Drinking Water,1,PFHpA,Perfluoroheptanoic acid,375-85-9,ND,2.0,,,ng/L,,2.0
6201,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain EFF, 21 Mountain, Princeton, MA",2/5/2021,21B0321-03,Con-Test,7,,Drinking Water,1,PFOA,Perfluorooctanoic acid,335-67-1,ND,2.0,,,ng/L,,2.0
6202,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain EFF, 21 Mountain, Princeton, MA",2/5/2021,21B0321-03,Con-Test,7,,Drinking Water,1,PFOS,Perfluorooctanesulfonic acid,1763-23-1,ND,2.0,,,ng/L,,2.0
6203,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain EFF, 21 Mountain, Princeton, MA",2/5/2021,21B0321-03,Con-Test,7,,Drinking Water,1,PFNA,Perfluorononanoic acid,375-95-1,ND,2.0,,,ng/L,,2.0
6204,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain EFF, 21 Mountain, Princeton, MA",2/5/2021,21B0321-03,Con-Test,7,,Drinking Water,1,PFDA,Perfluorodecanoic acid,335-76-2,ND,2.0,,,ng/L,,2.0
6205,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain EFF, 21 Mountain, Princeton, MA",2/5/2021,21B0321-03,Con-Test,7,,Drinking Water,1,N-EtFOSAA,N-ethyl perfluorooctanesulfonamidoacetic  acid,2991-50-6,ND,2.0,,,ng/L,,2.0
6206,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain EFF, 21 Mountain, Princeton, MA",2/5/2021,21B0321-03,Con-Test,7,,Drinking Water,1,PFUnA,Perfluoroundecanoic acid,2058-94-8,ND,2.0,,,ng/L,,2.0
6207,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain EFF, 21 Mountain, Princeton, MA",2/5/2021,21B0321-03,Con-Test,7,,Drinking Water,1,N-MeFOSAA,N-methyl perfluorooctanesulfonamidoacetic  acid,2355-31-9,ND,2.0,,,ng/L,,2.0
6208,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain EFF, 21 Mountain, Princeton, MA",2/5/2021,21B0321-03,Con-Test,7,,Drinking Water,1,PFDoA,Perfluorododecanoic acid,307-55-1,ND,2.0,,,ng/L,,2.0
6209,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain EFF, 21 Mountain, Princeton, MA",2/5/2021,21B0321-03,Con-Test,7,,Drinking Water,1,PFTrDA,Perfluorotridecanoic acid,72629-94-8,ND,2.0,,,ng/L,,2.0
6210,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain EFF, 21 Mountain, Princeton, MA",2/5/2021,21B0321-03,Con-Test,7,,Drinking Water,1,PFTA,Perfluorotetradecanoic acid,376-06-7,ND,2.0,,,ng/L,,2.0
6211,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain EFF, 21 Mountain, Princeton, MA",2/5/2021,21B0321-03,Con-Test,7,,Drinking Water,1,HFPO-DA,Tetrafluoro-2-(heptafluoropropoxy)propanoic  acid (“GenX”),62037-80-3,ND,2.0,,,ng/L,,2.0
6212,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain EFF, 21 Mountain, Princeton, MA",2/5/2021,21B0321-03,Con-Test,7,,Drinking Water,1,11Cl-PF 3OUdS,11-chloroeicosafluoro-3-oxaundecane  -1-sulfonic acid,763051-92-9,ND,2.0,,,ng/L,,2.0
6213,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain EFF, 21 Mountain, Princeton, MA",2/5/2021,21B0321-03,Con-Test,7,,Drinking Water,1,9Cl-PF 3ONS,9-chlorohexadecafluoro-3-oxanone  -1-sulfonic acid,756426-58-1,ND,2.0,,,ng/L,,2.0
6214,2-0021072 - PRINCETON - PFAS/,21B0321_2 Contest_Final 03 09 21 1456.pdf,2-0021072,"21 Mountain EFF, 21 Mountain, Princeton, MA",2/5/2021,21B0321-03,Con-Test,7,,Drinking Water,1,ADONA,"4,8-dioxa-3H-perfluorononanoic acid",919005-14-4,ND,2.0,,,ng/L,,2.0
6215,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-01,Con-Test,5,,Drinking Water,1,PFBS,Perfluorobutanesulfonic acid,375-73-5,ND,2.0,,,ng/L,,2.0
6216,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-01,Con-Test,5,,Drinking Water,1,PFHxA,Perfluorohexanoic acid,307-24-4,ND,2.0,,,ng/L,,2.0
6217,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-01,Con-Test,5,,Drinking Water,1,PFHxS,Perfluorohexanesulfonic acid,355-46-4,ND,2.0,,,ng/L,,2.0
6218,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-01,Con-Test,5,,Drinking Water,1,PFHpA,Perfluoroheptanoic acid,375-85-9,ND,2.0,,,ng/L,,2.0
6219,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-01,Con-Test,5,,Drinking Water,1,PFOA,Perfluorooctanoic acid,335-67-1,ND,2.0,,,ng/L,,2.0
6220,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-01,Con-Test,5,,Drinking Water,1,PFOS,Perfluorooctanesulfonic acid,1763-23-1,ND,2.0,,,ng/L,,2.0
6221,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-01,Con-Test,5,,Drinking Water,1,PFNA,Perfluorononanoic acid,375-95-1,ND,2.0,,,ng/L,,2.0
6222,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-01,Con-Test,5,,Drinking Water,1,PFDA,Perfluorodecanoic acid,335-76-2,ND,2.0,,,ng/L,,2.0
6223,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-01,Con-Test,5,,Drinking Water,1,N-EtFOSAA,N-ethyl perfluorooctanesulfonamidoacetic  acid,2991-50-6,ND,2.0,,,ng/L,,2.0
6224,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-01,Con-Test,5,,Drinking Water,1,PFUnA,Perfluoroundecanoic acid,2058-94-8,ND,2.0,,,ng/L,,2.0
6225,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-01,Con-Test,5,,Drinking Water,1,N-MeFOSAA,N-methyl perfluorooctanesulfonamidoacetic  acid,2355-31-9,ND,2.0,,,ng/L,,2.0
6226,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-01,Con-Test,5,,Drinking Water,1,PFDoA,Perfluorododecanoic acid,307-55-1,ND,2.0,,,ng/L,,2.0
6227,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-01,Con-Test,5,,Drinking Water,1,PFTrDA,Perfluorotridecanoic acid,72629-94-8,ND,2.0,,,ng/L,,2.0
6228,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-01,Con-Test,5,,Drinking Water,1,PFTA,Perfluorotetradecanoic acid,376-06-7,ND,2.0,,,ng/L,,2.0
6229,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-01,Con-Test,5,,Drinking Water,1,HFPO-DA,Tetrafluoro-2-(heptafluoropropoxy)propanoic  acid (“GenX”),62037-80-3,ND,2.0,,,ng/L,,2.0
6230,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-01,Con-Test,5,,Drinking Water,1,11Cl-PF 3OUdS,11-chloroeicosafluoro-3-oxaundecane  -1-sulfonic acid,763051-92-9,ND,2.0,,,ng/L,,2.0
6231,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-01,Con-Test,5,,Drinking Water,1,9Cl-PF 3ONS,9-chlorohexadecafluoro-3-oxanone  -1-sulfonic acid,756426-58-1,ND,2.0,,,ng/L,,2.0
6232,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-01,Con-Test,5,,Drinking Water,1,ADONA,"4,8-dioxa-3H-perfluorononanoic acid",919005-14-4,ND,2.0,,,ng/L,,2.0
6233,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston-FB, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-02,Con-Test,6,,Field Blank,1,PFBS,Perfluorobutanesulfonic acid,375-73-5,ND,2.0,,,ng/L,,2.0
6234,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston-FB, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-02,Con-Test,6,,Field Blank,1,PFHxA,Perfluorohexanoic acid,307-24-4,ND,2.0,,,ng/L,,2.0
6235,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston-FB, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-02,Con-Test,6,,Field Blank,1,PFHxS,Perfluorohexanesulfonic acid,355-46-4,ND,2.0,,,ng/L,,2.0
6236,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston-FB, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-02,Con-Test,6,,Field Blank,1,PFHpA,Perfluoroheptanoic acid,375-85-9,ND,2.0,,,ng/L,,2.0
6237,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston-FB, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-02,Con-Test,6,,Field Blank,1,PFOA,Perfluorooctanoic acid,335-67-1,ND,2.0,,,ng/L,,2.0
6238,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston-FB, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-02,Con-Test,6,,Field Blank,1,PFOS,Perfluorooctanesulfonic acid,1763-23-1,ND,2.0,,,ng/L,,2.0
6239,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston-FB, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-02,Con-Test,6,,Field Blank,1,PFNA,Perfluorononanoic acid,375-95-1,ND,2.0,,,ng/L,,2.0
6240,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston-FB, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-02,Con-Test,6,,Field Blank,1,PFDA,Perfluorodecanoic acid,335-76-2,ND,2.0,,,ng/L,,2.0
6241,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston-FB, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-02,Con-Test,6,,Field Blank,1,N-EtFOSAA,N-ethyl perfluorooctanesulfonamidoacetic  acid,2991-50-6,ND,2.0,,,ng/L,,2.0
6242,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston-FB, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-02,Con-Test,6,,Field Blank,1,PFUnA,Perfluoroundecanoic acid,2058-94-8,ND,2.0,,,ng/L,,2.0
6243,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston-FB, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-02,Con-Test,6,,Field Blank,1,N-MeFOSAA,N-methyl perfluorooctanesulfonamidoacetic  acid,2355-31-9,ND,2.0,,,ng/L,,2.0
6244,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston-FB, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-02,Con-Test,6,,Field Blank,1,PFDoA,Perfluorododecanoic acid,307-55-1,ND,2.0,,,ng/L,,2.0
6245,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston-FB, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-02,Con-Test,6,,Field Blank,1,PFTrDA,Perfluorotridecanoic acid,72629-94-8,ND,2.0,,,ng/L,,2.0
6246,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston-FB, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-02,Con-Test,6,,Field Blank,1,PFTA,Perfluorotetradecanoic acid,376-06-7,ND,2.0,,,ng/L,,2.0
6247,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston-FB, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-02,Con-Test,6,,Field Blank,1,HFPO-DA,Tetrafluoro-2-(heptafluoropropoxy)propanoic  acid (“GenX”),62037-80-3,ND,2.0,,,ng/L,,2.0
6248,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston-FB, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-02,Con-Test,6,,Field Blank,1,11Cl-PF 3OUdS,11-chloroeicosafluoro-3-oxaundecane  -1-sulfonic acid,763051-92-9,ND,2.0,,,ng/L,,2.0
6249,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston-FB, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-02,Con-Test,6,,Field Blank,1,9Cl-PF 3ONS,9-chlorohexadecafluoro-3-oxanone  -1-sulfonic acid,756426-58-1,ND,2.0,,,ng/L,,2.0
6250,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"48 Hubbardston-FB, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-02,Con-Test,6,,Field Blank,1,ADONA,"4,8-dioxa-3H-perfluorononanoic acid",919005-14-4,ND,2.0,,,ng/L,,2.0
6251,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"TB-03032021, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-03,Con-Test,7,,Trip Blank Water,1,PFBS,Perfluorobutanesulfonic acid,375-73-5,ND,2.0,,,ng/L,,2.0
6252,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"TB-03032021, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-03,Con-Test,7,,Trip Blank Water,1,PFHxA,Perfluorohexanoic acid,307-24-4,ND,2.0,,,ng/L,,2.0
6253,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"TB-03032021, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-03,Con-Test,7,,Trip Blank Water,1,PFHxS,Perfluorohexanesulfonic acid,355-46-4,ND,2.0,,,ng/L,,2.0
6254,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"TB-03032021, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-03,Con-Test,7,,Trip Blank Water,1,PFHpA,Perfluoroheptanoic acid,375-85-9,ND,2.0,,,ng/L,,2.0
6255,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"TB-03032021, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-03,Con-Test,7,,Trip Blank Water,1,PFOA,Perfluorooctanoic acid,335-67-1,ND,2.0,,,ng/L,,2.0
6256,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"TB-03032021, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-03,Con-Test,7,,Trip Blank Water,1,PFOS,Perfluorooctanesulfonic acid,1763-23-1,ND,2.0,,,ng/L,,2.0
6257,2-0021072 - PRINCETON - PFAS/,21C0364_2 Contest_Final 03 29 21 1523.pdf,2-0021072,"TB-03032021, 48 Hubbardston, Princeton, MA",3/3/2021,21C0364-03,Con-Test,7,,Trip Blank Water,1,PFNA,Perfluorononanoic acid,375-95-1,ND,2.0,,,ng/L,,2.0
